Tracking ID,Timepoint,Time,X pos,Y pos,Z pos
0,0,0,129.4,238.7333333,0
0,1,1,132.425,198.725,0
0,2,2,135.880597,158.1791045,0
0,3,3,134.8148148,166.4691358,0
1,4,4,130.25,221.25,0
1,5,5,129,236.2,0
1,6,6,132.5,191.0625,0
1,7,7,135.5081967,155.4262295,0
1,8,8,133.3950617,174.9012346,0
2,9,9,129,230,0
2,10,10,129.8,227.8,0
2,11,11,133.53125,180.4375,0
2,12,12,136.3278689,155.3934426,0
2,13,13,133.7356322,187.6436782,0
3,14,14,129.9333333,238.0666667,0
3,15,15,132.1538462,220.9615385,0
3,16,16,136.0704225,173.0422535,0
3,17,17,137.5737705,156.704918,0
3,18,18,133.8461538,198.2884615,0
3,19,19,130.6666667,239.3888889,0
3,20,20,133.3466667,211.5466667,0
3,21,21,137.6461538,165.3230769,0
3,22,22,138.3333333,159.7407407,0
3,23,23,133.4545455,208.8863636,0
3,24,24,131,239.5,0
3,25,25,134.5,201.5,0
3,26,26,138.8421053,159.9298246,0
3,27,27,138.4347826,164.2318841,0
4,28,28,133.2027027,217.6081081,0
4,29,29,132,234.5,0
4,30,30,135.1041667,191.71875,0
4,31,31,138.0408163,154.5714286,0
4,32,32,135.9058824,171.4941176,0
5,33,33,130.9142857,225.7142857,0
5,34,34,130.35,226.55,0
5,35,35,133.8245614,181.6140351,0
5,36,36,136.0212766,153.1702128,0
5,37,37,133,182.4230769,0
6,38,38,128,236,0
6,39,39,130.030303,219.3939394,0
6,40,40,133.4307692,172.6461538,0
6,41,41,135.4693878,154.0816327,0
6,42,42,131.5483871,194.5591398,0
6,43,43,128.3888889,238.7222222,0
6,44,44,130.358209,211.7910448,0
6,45,45,133.8947368,165.9078947,0
6,46,46,134.5921053,158.1578947,0
6,47,47,130.2745098,206.5294118,0
6,48,48,128.5,239.2727273,0
6,49,49,130.9255319,204.2340426,0
6,50,50,134.9156627,161.0361446,0
6,51,51,135.0430108,163.827957,0
7,52,52,131.1176471,215.8823529,0
7,53,53,129.5882353,237.1176471,0
7,54,54,133.56,194.65,0
7,55,55,137.2068966,156.9482759,0
7,56,56,135.85,171.65,0
8,59,59,135.375,184.96875,0
8,60,60,138.4,154.35,0
8,61,61,135.7333333,181.7333333,0
8,63,63,131.8695652,222.326087,0
8,64,64,136.390625,174.5625,0
8,65,65,138.902439,153.2926829,0
8,66,66,135.1276596,191.3297872,0
8,67,67,131.1111111,238.6666667,0
8,68,68,133.0111111,214.3666667,0
8,69,69,136.8205128,166.7307692,0
8,70,70,137.557377,154.9508197,0
8,71,71,132.6,202.0307692,0
8,72,72,129.4,238.6,0
8,73,73,131.7204301,204.5806452,0
8,74,74,134.9864865,160.4864865,0
8,75,75,134.7866667,160.04,0
9,76,76,129.9583333,212.5729167,0
9,77,77,128.1111111,236.6666667,0
9,78,78,131.475,195.325,0
9,79,79,134.9672131,156.3278689,0
9,80,80,133.7333333,167.5222222,0
10,83,83,132.3559322,187.2711864,0
10,84,84,134.8235294,154.6078431,0
10,85,85,132.6233766,176.6363636,0
11,86,86,128.3333333,231.6666667,0
11,87,87,129.2857143,226,0
11,88,88,133.2714286,176.8142857,0
11,89,89,135.7118644,154.8135593,0
11,90,90,132.6304348,191.0869565,0
11,91,91,129.1071429,238.2857143,0
11,92,92,131.890625,216.6875,0
11,93,93,136,170.8,0
11,94,94,137.6333333,157.25,0
11,95,95,133.6132075,201.7641509,0
11,96,96,130.3529412,239.5294118,0
11,97,97,133.4320988,208.1358025,0
11,98,98,137.6206897,162.8275862,0
11,99,99,137.9827586,160.9137931,0
12,100,100,133.091954,211.4482759,0
12,101,101,131,238.5,0
12,102,102,134.5,198.1309524,0
12,103,103,138.6226415,158,0
12,104,104,138.0131579,166.5789474,0
13,105,105,133,220.4444444,0
13,106,106,132.1666667,232.8333333,0
13,107,107,135.575,188.5,0
13,108,108,138.5686275,153.5294118,0
13,109,109,135.826087,174.423913,0
14,110,110,131.0555556,227.8333333,0
14,111,111,130.8387097,225.3225806,0
14,112,112,134.1451613,177.4193548,0
14,113,113,136.1702128,152.4255319,0
14,114,114,132.9390244,185.9878049,0
15,115,115,128.6666667,236.3333333,0
15,116,116,130.5227273,217.3409091,0
15,117,117,134.1232877,170.5616438,0
15,118,118,135.8113208,154.9056604,0
15,119,119,131.89,197.64,0
15,120,120,129.375,239.4375,0
15,121,121,131.3972603,209.6986301,0
15,122,122,134.8918919,163.8378378,0
15,123,123,135.2195122,159.5243902,0
15,124,124,130.4888889,208.8444444,0
15,125,125,129.0909091,239.0909091,0
15,126,126,132.0833333,201.4270833,0
15,127,127,136.1012658,159.8734177,0
15,128,128,135.4456522,166.1521739,0
16,129,129,131.5614035,220.2105263,0
16,130,130,130,237,0
16,131,131,135.0674157,192.258427,0
16,132,132,138.6862745,156.745098,0
16,133,133,137,174.3246753,0
17,134,134,132.2307692,228.2307692,0
17,135,135,132.9230769,227.3846154,0
17,136,136,136.9180328,182.6721311,0
17,137,137,140.1351351,154.8108108,0
17,138,138,136.6184211,185.1710526,0
17,140,140,133.5423729,220.3898305,0
17,141,141,138.2380952,173.015873,0
17,142,142,140.5,154.8,0
17,143,143,136.0642202,195.7614679,0
17,144,144,132.2352941,239.0588235,0
17,145,145,134.3444444,212.4222222,0
17,146,146,138.6478873,165.2535211,0
17,147,147,139.1129032,157.516129,0
17,148,148,133.7438017,205.9504132,0
17,149,149,130.5,238.7777778,0
17,150,150,133.4659091,201.8863636,0
17,151,151,137.0769231,159.9692308,0
17,152,152,136.7733333,163.16,0
18,153,153,131.5949367,216.2278481,0
18,154,154,129.6666667,236.6666667,0
18,155,155,133.4691358,193.0864198,0
18,156,156,136.9473684,156.4561404,0
18,157,157,135.4225352,171.4084507,0
19,160,160,134.7962963,184.4259259,0
19,161,161,137.5490196,155.3333333,0
19,162,162,134.609375,183.21875,0
20,163,163,130,237,0
20,164,164,131.6857143,223.8857143,0
20,165,165,135.7733333,176.0666667,0
20,166,166,138.0677966,156.4745763,0
20,167,167,134.6837607,195.2051282,0
20,168,168,131.1,239.45,0
20,169,169,134.0833333,215.25,0
20,170,170,138.9130435,169.4202899,0
20,171,171,139.9661017,159.6779661,0
20,172,172,135.3465347,206.4059406,0
20,173,173,132.6363636,240.0909091,0
20,174,174,136.1518987,206.556962,0
20,175,175,140.75,162.6428571,0
20,176,176,140.4516129,163.5645161,0
21,177,177,134.9605263,216.1184211,0
21,178,178,133.1111111,239.3333333,0
21,179,179,137.0674157,196.7640449,0
21,180,180,141.4680851,157.9148936,0
21,181,181,139.6818182,170.1363636,0
22,182,182,134.2820513,224.2820513,0
22,183,183,134.0909091,231.6363636,0
22,184,184,137.825,186.525,0
22,185,185,140.9574468,154.5744681,0
22,186,186,137.7228916,179.6385542,0
23,187,187,132.8,231.6,0
23,188,188,132.9428571,223.9428571,0
23,189,189,136.9230769,176.6923077,0
23,190,190,138.9574468,154.5744681,0
23,191,191,134.7368421,191.4421053,0
23,192,192,130.5882353,238.8823529,0
23,193,193,132.7118644,215.8983051,0
23,194,194,136.6119403,169.8507463,0
23,195,195,138.0517241,157.7068966,0
23,196,196,133.4897959,203.0612245,0
23,197,197,130.8823529,239.7058824,0
23,198,198,133.675,208.5875,0
23,199,199,137.953125,163.953125,0
23,200,200,138.1111111,162.9135802,0
24,201,201,133.0810811,213.8108108,0
24,202,202,131,239.3809524,0
24,203,203,134.8666667,199.1777778,0
24,204,204,138.9285714,160.3428571,0
24,205,205,137.8095238,170.3333333,0
25,206,206,133.1142857,224.7142857,0
25,207,207,132.2,236.6,0
25,208,208,137.2911392,190.9620253,0
25,209,209,141.1860465,157.6046512,0
25,210,210,138.9672131,180.2459016,0
25,212,212,134.9473684,226.2631579,0
25,213,213,139.6545455,180.7636364,0
25,214,214,142.625,156.03125,0
25,215,215,138.3444444,190.7888889,0
25,216,216,133.25,239.3333333,0
25,217,217,135.2539683,218.9365079,0
25,218,218,140.0350877,171.7017544,0
25,219,219,141.9387755,157,0
25,220,220,137.0087719,200.3333333,0
25,221,221,133.25,239.625,0
25,222,222,135.9081633,209.9183673,0
25,223,223,140.1126761,164.3098592,0
25,224,224,140.5074627,160.6716418,0
26,225,225,135.0254237,211.5084746,0
26,226,226,131.9,239.05,0
26,227,227,135,199.7157895,0
26,228,228,138.6129032,159.5322581,0
26,229,229,137.7468354,166.6202532,0
27,232,232,134.6666667,191.5733333,0
27,233,233,138.0408163,156.3265306,0
27,234,234,136.1857143,174.9,0
28,236,236,132.25,227.25,0
28,237,237,136.2222222,182.8222222,0
28,238,238,138.5,156.2962963,0
28,239,239,135.2266667,188.3866667,0
29,240,240,130.92,238.56,0
29,241,241,133.1702128,221.787234,0
29,242,242,137.1111111,174.1728395,0
29,243,243,138.8208955,158.0597015,0
29,244,244,134.6837607,199.3589744,0
29,245,245,131.5,240.125,0
29,246,246,134.8965517,213.5172414,0
29,247,247,139.6825397,168.3015873,0
29,248,248,140.734375,161.859375,0
29,249,249,135.5157895,210.7684211,0
29,250,250,133.1666667,240.1666667,0
29,251,251,136.7590361,203.7590361,0
29,252,252,141.5,161.86,0
29,253,253,140.9833333,166.7166667,0
30,254,254,135.1587302,219.047619,0
30,255,255,133.4285714,237.7142857,0
30,256,256,137.4337349,193.7228916,0
30,257,257,141.4565217,157.1956522,0
30,258,258,139.4057971,173.8550725,0
31,259,259,133.7307692,227.3076923,0
31,260,260,133.9545455,229.1363636,0
31,261,261,137.8648649,183.4324324,0
31,262,262,140.7959184,154.5714286,0
31,263,263,137.1578947,183.5263158,0
31,265,265,132.8979592,221,0
31,266,266,136.9705882,173.75,0
31,267,267,138.6666667,154.875,0
31,268,268,134.1981132,195.1603774,0
31,269,269,130.1904762,239.1428571,0
31,270,270,132.2285714,213.1,0
31,271,271,136.2054795,167.0958904,0
31,272,272,137.1060606,158.9545455,0
31,273,273,132.5408163,207.0918367,0
31,274,274,130.25,239.625,0
31,275,275,133.3461538,204.8846154,0
31,276,276,137.2739726,161.890411,0
31,277,277,136.9058824,164.7647059,0
32,278,278,132.32,216.2,0
32,279,279,130.5714286,238.6190476,0
32,280,280,134.3258427,195.8988764,0
32,281,281,138.0597015,158.3134328,0
32,282,282,136.5384615,172.9010989,0
33,285,285,136.5694444,187.0138889,0
33,286,286,139.9268293,156.1707317,0
33,287,287,137.4264706,183.1323529,0
34,288,288,133,238,0
34,289,289,134.2580645,223.9354839,0
34,290,290,138.6730769,176.8076923,0
34,291,291,141.3548387,155.2580645,0
34,292,292,136.7816092,193.1954023,0
34,293,293,132.5,239.5,0
34,294,294,134.5,215.5,0
34,295,295,138.9344262,168.6393443,0
34,296,296,140.3617021,156.9148936,0
34,297,297,134.8487395,202.907563,0
34,298,298,131.9,239.05,0
34,299,299,134.622449,205.9285714,0
34,300,300,138.6307692,161.6153846,0
34,301,301,138.2714286,161.1285714,0
35,302,302,132.9719626,213.6074766,0
35,303,303,130.5,238,0
35,304,304,133.7640449,195.9775281,0
35,305,305,137.0689655,156.7758621,0
35,306,306,135.6547619,167.9166667,0
36,309,309,133.1803279,186.8196721,0
36,310,310,136.0408163,154.3265306,0
36,311,311,133.7288136,176.779661,0
37,313,313,130.1666667,225.6666667,0
37,314,314,134.140625,176.859375,0
37,315,315,136.5357143,154.8928571,0
37,316,316,133.25,191.0789474,0
37,317,317,129.3571429,238.6071429,0
37,318,318,131.4615385,216.9384615,0
37,319,319,135.1578947,170.5,0
37,320,320,136.5362319,157.3478261,0
37,321,321,132.5,201.8965517,0
37,322,322,129.8571429,239.3333333,0
37,323,323,132.7222222,208.4222222,0
37,324,324,137.0909091,163.2272727,0
37,325,325,137.7727273,161.2878788,0
38,326,326,133.2643678,212.6666667,0
38,327,327,131.2857143,239,0
38,328,328,134.8192771,198.6144578,0
38,329,329,138.8444444,158.4444444,0
38,330,330,138.1044776,166.8955224,0
39,331,331,132.8333333,220.9444444,0
39,332,332,132,233,0
39,333,333,135.2692308,188.6025641,0
39,334,334,138.7234043,153.4680851,0
39,335,335,136.2073171,174.402439,0
40,336,336,131.2272727,228.1363636,0
40,337,337,131.2702703,225.4864865,0
40,338,338,134.8382353,177.5294118,0
40,339,339,137.3137255,151.7254902,0
40,340,340,133.9591837,184.6938776,0
40,342,342,130.6769231,216.8461538,0
40,343,343,133.9487179,169.6025641,0
40,344,344,135.0740741,153.537037,0
40,345,345,130.9223301,196.2427184,0
40,346,346,128,238.5,0
40,347,347,129.5641026,208.974359,0
40,348,348,132.9861111,162.6805556,0
40,349,349,133.3943662,157.7183099,0
41,350,350,129.3152174,207.9130435,0
41,351,351,127.625,238,0
41,352,352,130.5058824,199.9058824,0
41,353,353,134.0298507,158.2835821,0
41,354,354,133.5104167,164.7604167,0
42,355,355,129.25,217.4772727,0
42,356,356,128.0909091,235.6363636,0
42,357,357,131.9240506,191.6962025,0
42,358,358,135.0666667,155.25,0
42,359,359,133.1075269,173.2580645,0
43,360,360,129.2222222,228.2222222,0
43,361,361,129.7391304,226.9565217,0
43,362,362,133.8113208,180.9245283,0
43,363,363,136.6363636,153.7272727,0
43,364,364,133.8219178,184.6849315,0
43,366,366,131.5849057,219.6037736,0
43,367,367,135.8181818,171.6181818,0
43,368,368,137.8780488,153.5365854,0
43,369,369,133.6888889,194.6111111,0
43,370,370,130.0909091,238.3636364,0
43,371,371,131.8823529,210.7529412,0
43,372,372,135.9104478,163.5820896,0
43,373,373,136.5090909,155.9272727,0
43,374,374,131.6747967,204.9918699,0
43,375,375,129,237,0
43,376,376,131.576087,200.0978261,0
43,377,377,134.9545455,157.7121212,0
43,378,378,134.3764706,161.2705882,0
44,379,379,129.9142857,214.8952381,0
44,380,380,128,233,0
44,381,381,130.8,191.5866667,0
44,382,382,133.8421053,153.5614035,0
44,383,383,132.1123596,168.7865169,0
45,384,384,127.8181818,224.6363636,0
45,385,385,127.75,227.3333333,0
45,386,386,130.4081633,180.2244898,0
45,387,387,132.75,152.0909091,0
45,388,388,130.3823529,177.6911765,0
45,390,390,128.4285714,220.6071429,0
45,391,391,131.6486486,173.2837838,0
45,392,392,133.4576271,153.7118644,0
45,393,393,130.3846154,193.7802198,0
45,394,394,127.8461538,238.4615385,0
45,395,395,129.7294118,212.9764706,0
45,396,396,133.3186813,166.3516484,0
45,397,397,134.0632911,156.9493671,0
45,398,398,130.4552846,204.4227642,0
45,399,399,128.3684211,239.2631579,0
45,400,400,131.3478261,204.673913,0
45,401,401,135.1044776,160.7910448,0
45,402,402,135.1571429,161.4571429,0
46,403,403,131.125,214.2375,0
46,404,404,130,237,0
46,405,405,133.4146341,194.2317073,0
46,406,406,136.8636364,155.4545455,0
46,407,407,135.9090909,167.8636364,0
47,408,408,130.8478261,222.2826087,0
47,409,409,130.8,229.4,0
47,410,410,133.8082192,184.0821918,0
47,411,411,136.4,152.4,0
47,412,412,133.7926829,176.4146341,0
48,413,413,129.5,230.5,0
48,414,414,129.9019608,221.6470588,0
48,415,415,133.3239437,173.9859155,0
48,416,416,135.0196078,151.745098,0
48,417,417,131.5151515,189.3939394,0
48,418,418,127.625,236.25,0
48,419,419,129.3333333,213.4202899,0
48,420,420,132.7529412,166.6705882,0
48,421,421,133.852459,154.7704918,0
48,422,422,129.5454545,200.6060606,0
48,423,423,126.7647059,237.9411765,0
48,424,424,129.3139535,205.755814,0
48,425,425,132.6794872,161.0512821,0
48,426,426,132.6777778,160.3222222,0
49,427,427,128.7042254,211.5211268,0
49,428,428,127.5625,237.25,0
49,429,429,130.7093023,197.1976744,0
49,430,430,134.2465753,157.4383562,0
49,431,431,133.6,168.4666667,0
50,432,432,129.6,223.7666667,0
50,433,433,128.8888889,233.8888889,0
50,434,434,132.9864865,188.4189189,0
50,435,435,136.1071429,155.0535714,0
50,436,436,133.9875,176.625,0
51,437,437,129.5714286,231.5714286,0
51,438,438,130.625,226.25,0
51,439,439,135,177.5,0
51,440,440,137.7560976,154,0
51,441,441,134.5070423,189.3239437,0
51,442,442,130.6,238.8,0
51,443,443,132.5384615,217.2307692,0
51,444,444,136.9333333,169.5,0
51,445,445,138.6410256,155.0769231,0
51,446,446,134.352381,199.4666667,0
