Tracking ID,Timepoint,Time,X pos,Y pos,Z pos
0,2,2,1.5,-1,0
0,3,3,1.5,-1,0
0,4,4,1.5,-1,0
0,5,5,1.5,-1,0
1,0,0,176.2971014,151.6521739,0
1,1,1,174.2248322,128.9720358,0
1,2,2,172.1872852,114.6477663,0
1,3,3,172.4133858,119.2874016,0
1,4,4,175.1916667,140.6979167,0
1,5,5,175.7064677,150.4228856,0
1,6,6,173.575,124.6895833,0
1,7,7,171.942029,114.134058,0
1,8,8,172.9832041,122.244186,0
1,9,9,175.0990991,145.1621622,0
1,10,10,175.674954,145.7191529,0
1,11,11,173.25,121.4708333,0
1,12,12,172.2884058,114.0536232,0
1,13,13,173.7010178,126.1997455,0
1,14,14,175.9606061,148.7969697,0
1,15,15,175.5535406,141.5639033,0
1,16,16,172.8383459,118.2443609,0
1,17,17,172.1920904,115.2316384,0
1,18,18,173.8220721,129.7004505,0
1,19,19,175.8874644,151.5569801,0
1,20,20,174.8150407,135.9817073,0
1,21,21,172.5,115.6551724,0
1,22,22,172.5,116.7264151,0
1,23,23,174.8356643,135.2948718,0
1,24,24,176.1412698,151.4555556,0
1,25,25,174.440552,129.6422505,0
1,26,26,172.2681159,114.2826087,0
1,27,27,172.4910714,118.6517857,0
1,28,28,175.1231884,140.1521739,0
1,29,29,175.7772586,149.7834891,0
1,30,30,173.6666667,124.8162393,0
1,31,31,171.8914729,114.127907,0
1,32,32,172.9722222,121.4876543,0
1,33,33,175.6722846,144.8445693,0
1,34,34,175.6706667,146.0066667,0
1,35,35,173.5185185,121.4351852,0
1,36,36,172.2125382,114.5183486,0
1,37,37,173.4350282,125.240113,0
1,38,38,175.8888889,148.3497942,0
1,39,39,175.2344633,140.7740113,0
1,40,40,172.99,118.2666667,0
1,41,41,172.0728155,114.9271845,0
1,42,42,174.2892473,129.6096774,0
1,43,43,176.0044248,150.759587,0
1,44,44,175.1876457,136.0291375,0
1,45,45,172.7256944,115.5034722,0
1,46,46,172.9677003,116.4173127,0
1,47,47,174.9871795,135.465812,0
1,48,48,176.4215686,151.124183,0
1,49,49,174.6666667,131.4298246,0
1,50,50,172.7446809,114.5,0
1,51,51,173.1346667,119.0146667,0
1,52,52,174.9250936,139.4569288,0
1,53,53,176.2113095,149.8125,0
1,54,54,174.3711111,125.8088889,0
1,55,55,172.2357724,113.5487805,0
1,56,56,173.5045662,121.3493151,0
1,57,57,175.7755299,144.3381503,0
1,58,58,176.1325459,147.2322835,0
1,59,59,173.8358974,122.0307692,0
1,60,60,172.6380952,114.4666667,0
1,61,61,173.6507431,124.5849257,0
1,62,62,175.9020202,148.4090909,0
1,63,63,175.5183908,143.4126437,0
1,64,64,173.1898551,117.0130435,0
1,65,65,172.0684211,114.4894737,0
1,66,66,174.077381,128.8313492,0
1,67,67,176.372,150.6173333,0
1,68,68,175.3102981,137.6897019,0
1,69,69,173.1369048,115.5416667,0
1,70,70,172.8460317,116.284127,0
1,71,71,174.8970276,134.888535,0
1,72,72,176.295107,151.0688073,0
1,73,73,174.6666667,129.9774011,0
1,74,74,172.5285714,113.8714286,0
1,75,75,172.5265487,116.9041298,0
1,76,76,175.1080808,139.3787879,0
1,77,77,175.6540616,149.5840336,0
1,78,78,173.8333333,125.2333333,0
1,79,79,172.1447368,113.5087719,0
1,80,80,173.2893333,121.316,0
1,81,81,175.8433134,144.4421158,0
1,82,82,175.8490991,146.5810811,0
1,83,83,173.6010929,121.4180328,0
1,84,84,172.0257732,113.4862543,0
1,85,85,173.3088235,123.6151961,0
1,86,86,175.6,148.1027778,0
1,87,87,175.4393939,140.9069264,0
1,88,88,172.9548023,117.5254237,0
1,89,89,172.3539683,114.8047619,0
1,90,90,174.208046,129.5712644,0
1,91,91,176.5974843,150.9119497,0
1,92,92,175.2407407,136.6012346,0
1,93,93,172.868254,115.315873,0
1,94,94,172.1666667,116.2400612,0
1,95,95,174.4422572,133.7860892,0
1,96,96,176.1570513,150.6891026,0
1,97,97,173.9256757,130.4977477,0
1,98,98,172.1170213,114.1737589,0
1,99,99,172.5277778,117.6861111,0
1,100,100,175.2080103,139.8850129,0
1,101,101,175.8130435,150.4043478,0
1,102,102,173.9573003,125.9022039,0
1,103,103,172.1666667,113.1746988,0
1,104,104,172.8875339,119.8631436,0
1,105,105,175.9769648,144.0392954,0
1,106,106,175.9566929,146.6574803,0
1,107,107,173.4674797,121.4837398,0
1,108,108,171.7631579,113.054386,0
1,109,109,173.0692308,123.9179487,0
1,110,110,176.0626911,148.6681957,0
1,111,111,175.8603604,142.9564565,0
1,112,112,173.3023599,117.7300885,0
1,113,113,171.7588997,114.0598706,0
1,114,114,174.0765027,127.3360656,0
1,115,115,176.4236641,150.1513995,0
1,116,116,175.6955923,137.5055096,0
1,117,117,172.868254,115.315873,0
1,118,118,172.0576923,115.5673077,0
1,119,119,174.3571429,131.9809524,0
1,120,120,176.465812,151.2464387,0
1,121,121,175.0483871,132.4569892,0
1,122,122,172.3442029,113.5724638,0
1,123,123,172.7811594,117.9231884,0
1,124,124,175.2365591,138.8548387,0
1,125,125,176.0196078,149.1633987,0
1,126,126,174.36618,125.8284672,0
1,127,127,172.3723404,112.6950355,0
1,128,128,173.0765027,120.3333333,0
1,129,129,175.454416,143.488604,0
1,130,130,175.7666667,145.9027778,0
1,131,131,173.7051282,121.3148148,0
1,132,132,172.3492063,113.2222222,0
1,133,133,173.3940568,124.2622739,0
1,134,134,175.5325203,147.7818428,0
1,135,135,175.6049383,142.0833333,0
1,136,136,173.3606557,117.8142077,0
1,137,137,172.6025641,113.7051282,0
1,138,138,173.5632184,126.5890805,0
1,139,139,176.1049383,150.2191358,0
1,140,140,175.3293963,137.6706037,0
1,141,141,172.7291667,115.8819444,0
1,142,142,172.5531915,114.8794326,0
1,143,143,174.6178862,133.9715447,0
1,144,144,176.0389408,150.8956386,0
1,145,145,174.8550725,131.0326087,0
1,146,146,172.4397163,113.9503546,0
1,147,147,172.5917431,117.3501529,0
1,148,148,175.0358974,137.674359,0
1,149,149,176.7680412,151.1391753,0
1,150,150,174.489899,126.3181818,0
1,151,151,172.1078431,113.0294118,0
1,152,152,173.039548,119.3954802,0
1,153,153,175.515748,142.82021,0
1,154,154,176.153944,147.6984733,0
1,155,155,173.7222222,121.3956229,0
1,156,156,172.1171617,113.1831683,0
1,157,157,173.4375,122.5277778,0
1,158,158,176.1436782,146.6816092,0
1,159,159,176.1205128,144.1153846,0
1,160,160,173.7574526,118.2127371,0
1,161,161,172.5163399,114.2352941,0
1,162,162,174.375969,127.1537468,0
1,163,163,176.5727273,150.7909091,0
1,164,164,175.1011396,138.6139601,0
1,165,165,173.147619,115.4619048,0
1,166,166,172.2767857,114.5446429,0
1,167,167,174.374359,132.2461538,0
1,168,168,176.7974359,151.8128205,0
1,169,169,174.7753623,132.6304348,0
1,170,170,172.7348485,114.2765152,0
1,171,171,172.6696429,116.9375,0
1,172,172,174.3866213,137.0668934,0
1,173,173,176.8656958,150.8851133,0
1,174,174,173.7637681,127.1956522,0
1,175,175,172.1744186,112.7945736,0
1,176,176,173.0950617,118.954321,0
1,177,177,175.3498896,141.9724062,0
1,178,178,176.7102102,147.7372372,0
1,179,179,173.7156863,121.4901961,0
1,180,180,172.2625,112.7125,0
1,181,181,173.6221374,122.278626,0
1,182,182,175.8387978,146.0054645,0
